split,featureset,cycle,confA,confB,n_estimators,max_features,max_depth,max_samples,criterion
class,combi,38,tree_gpw,gpw_tree,200,5,3,0.81,gini
class,combi,38,tree_gpw,swc_swc,200,7,28,0.337,entropy
class,combi,38,gpw_tree,swc_swc,200,7,34,0.195,gini
instance,combi,38,tree_tree,gpw_gpw,200,7,37,0.1,gini
instance,combi,38,tree_tree,gpw_tree,200,12,8,0.715,entropy
instance,combi,38,tree_tree,swc_gpw,200,5,21,0.1,gini
instance,combi,38,tree_tree,ggt_mdd,200,8,17,0.242,entropy
instance,combi,38,gpw_gpw,gpw_tree,200,5,21,0.1,gini
instance,combi,38,gpw_gpw,swc_gpw,200,7,5,0.147,entropy
instance,combi,38,gpw_gpw,ggt_mdd,200,12,36,0.1,entropy
instance,combi,38,gpw_tree,swc_gpw,200,7,37,0.1,gini
instance,combi,38,gpw_tree,ggt_mdd,200,7,28,0.147,gini
instance,combi,38,swc_gpw,ggt_mdd,200,8,7,0.479,gini
class,f2f,38,gpw_ggt,gpw_gpw,200,7,4,0.242,entropy
class,f2f,38,gpw_ggt,tree_gpw,200,5,19,0.952,entropy
class,f2f,38,gpw_ggt,gpw_tree,200,6,28,0.147,gini
class,f2f,38,gpw_ggt,swc_swc,200,6,5,0.147,entropy
class,f2f,38,gpw_gpw,tree_gpw,200,5,6,0.715,entropy
class,f2f,38,gpw_gpw,gpw_tree,200,9,19,0.289,gini
class,f2f,38,gpw_gpw,swc_swc,200,9,4,0.431,gini
class,f2f,38,tree_gpw,gpw_tree,200,9,19,0.289,gini
class,f2f,38,tree_gpw,swc_swc,200,6,37,0.1,gini
class,f2f,38,gpw_tree,swc_swc,200,4,35,0.668,gini
instance,f2f,38,tree_tree,gpw_gpw,200,9,35,0.904,gini
instance,f2f,38,tree_tree,gpw_tree,200,9,6,0.1,entropy
instance,f2f,38,tree_tree,swc_gpw,200,6,21,0.952,entropy
instance,f2f,38,tree_tree,ggt_mdd,200,5,27,0.195,gini
instance,f2f,38,gpw_gpw,gpw_tree,200,7,4,0.242,entropy
instance,f2f,38,gpw_gpw,swc_gpw,200,9,19,0.289,gini
instance,f2f,38,gpw_gpw,ggt_mdd,200,9,20,0.526,gini
instance,f2f,38,gpw_tree,swc_gpw,200,7,4,0.242,entropy
instance,f2f,38,gpw_tree,ggt_mdd,200,9,36,0.1,entropy
instance,f2f,38,swc_gpw,ggt_mdd,200,6,33,0.857,entropy
class,f2fsr,38,gpw_ggt,gpw_gpw,200,9,4,0.431,gini
class,f2fsr,38,gpw_ggt,tree_gpw,200,4,21,0.1,gini
class,f2fsr,38,gpw_ggt,gpw_tree,200,9,19,0.289,gini
class,f2fsr,38,gpw_ggt,swc_swc,200,6,5,0.147,entropy
class,f2fsr,38,gpw_gpw,tree_gpw,200,6,7,0.479,gini
class,f2fsr,38,gpw_gpw,gpw_tree,200,4,21,0.1,gini
class,f2fsr,38,gpw_gpw,swc_swc,200,4,30,0.81,entropy
class,f2fsr,38,tree_gpw,gpw_tree,200,4,3,0.81,gini
class,f2fsr,38,tree_gpw,swc_swc,200,9,6,0.1,entropy
class,f2fsr,38,gpw_tree,swc_swc,200,7,19,0.289,gini
instance,f2fsr,38,tree_tree,gpw_gpw,200,9,19,0.289,gini
instance,f2fsr,38,tree_tree,gpw_tree,200,9,8,0.715,entropy
instance,f2fsr,38,tree_tree,swc_gpw,200,6,37,0.1,gini
instance,f2fsr,38,tree_tree,ggt_mdd,200,6,28,0.147,gini
instance,f2fsr,38,gpw_gpw,gpw_tree,200,6,37,0.1,gini
instance,f2fsr,38,gpw_gpw,swc_gpw,200,7,24,0.147,entropy
instance,f2fsr,38,gpw_gpw,ggt_mdd,200,4,21,0.1,gini
instance,f2fsr,38,gpw_tree,swc_gpw,200,6,37,0.1,gini
instance,f2fsr,38,gpw_tree,ggt_mdd,200,4,21,0.1,gini
instance,f2fsr,38,swc_gpw,ggt_mdd,200,8,35,0.479,entropy
class,sumpb,38,gpw_ggt,gpw_gpw,200,7,38,0.952,entropy
class,sumpb,38,gpw_ggt,tree_gpw,200,8,36,0.1,entropy
class,sumpb,38,gpw_ggt,gpw_tree,200,6,28,0.147,gini
class,sumpb,38,gpw_ggt,swc_swc,200,7,24,0.147,entropy
class,sumpb,38,gpw_gpw,tree_gpw,200,8,11,0.242,gini
class,sumpb,38,gpw_gpw,gpw_tree,200,4,35,0.668,gini
class,sumpb,38,gpw_gpw,swc_swc,200,6,37,0.1,gini
class,sumpb,38,tree_gpw,gpw_tree,200,4,38,0.526,gini
class,sumpb,38,tree_gpw,swc_swc,200,8,36,0.1,entropy
class,sumpb,38,gpw_tree,swc_swc,200,6,37,0.1,gini
instance,sumpb,38,tree_tree,gpw_gpw,200,6,28,0.147,gini
instance,sumpb,38,tree_tree,gpw_tree,200,9,6,0.1,entropy
instance,sumpb,38,tree_tree,swc_gpw,200,9,6,0.1,entropy
instance,sumpb,38,tree_tree,ggt_mdd,200,6,5,0.147,entropy
instance,sumpb,38,gpw_gpw,gpw_tree,200,6,37,0.1,gini
instance,sumpb,38,gpw_gpw,swc_gpw,200,8,36,0.1,entropy
instance,sumpb,38,gpw_gpw,ggt_mdd,200,6,7,0.479,gini
instance,sumpb,38,gpw_tree,swc_gpw,200,9,3,0.573,entropy
instance,sumpb,38,gpw_tree,ggt_mdd,200,4,21,0.1,gini
instance,sumpb,38,swc_gpw,ggt_mdd,200,5,18,0.384,entropy
class,combi,39,gpw_tree,gpw_gpw,200,9,4,0.1,gini
class,combi,39,gpw_tree,tree_gpw,200,9,4,0.1,gini
class,combi,39,gpw_tree,swc_gpw,200,7,6,0.1,gini
class,combi,39,gpw_tree,ggt_mdd,200,7,6,0.1,gini
class,combi,39,gpw_gpw,tree_gpw,200,5,24,0.1,entropy
class,combi,39,gpw_gpw,swc_gpw,200,9,4,0.526,gini
class,combi,39,gpw_gpw,ggt_mdd,200,5,2,0.479,entropy
class,combi,39,tree_gpw,swc_gpw,200,5,24,0.1,entropy
class,combi,39,tree_gpw,ggt_mdd,200,7,6,0.1,gini
class,combi,39,swc_gpw,ggt_mdd,200,5,20,0.242,gini
instance,combi,39,gpw_tree,gpw_gpw,200,9,19,0.195,gini
instance,combi,39,gpw_tree,tree_gpw,200,5,2,0.479,entropy
instance,combi,39,gpw_tree,swc_gpw,200,5,20,0.242,gini
instance,combi,39,gpw_tree,mdd_tree,200,8,21,0.526,gini
instance,combi,39,gpw_gpw,tree_gpw,200,13,23,0.81,entropy
instance,combi,39,gpw_gpw,swc_gpw,200,9,4,0.1,gini
instance,combi,39,gpw_gpw,mdd_tree,200,10,12,0.147,gini
instance,combi,39,tree_gpw,swc_gpw,200,9,36,0.147,entropy
instance,combi,39,tree_gpw,mdd_tree,200,13,20,0.242,gini
instance,combi,39,swc_gpw,mdd_tree,200,7,6,0.1,gini
class,f2f,39,gpw_tree,gpw_gpw,200,8,4,0.431,entropy
class,f2f,39,gpw_tree,tree_gpw,200,6,6,0.1,gini
class,f2f,39,gpw_tree,swc_gpw,200,7,12,0.147,gini
class,f2f,39,gpw_tree,ggt_mdd,200,4,2,0.479,entropy
class,f2f,39,gpw_gpw,tree_gpw,200,5,3,0.999,entropy
class,f2f,39,gpw_gpw,swc_gpw,200,5,4,0.242,gini
class,f2f,39,gpw_gpw,ggt_mdd,200,4,20,0.242,gini
class,f2f,39,tree_gpw,swc_gpw,200,7,4,0.1,gini
class,f2f,39,tree_gpw,ggt_mdd,200,8,35,0.242,entropy
class,f2f,39,swc_gpw,ggt_mdd,200,6,6,0.1,gini
instance,f2f,39,gpw_tree,gpw_gpw,200,6,21,0.526,gini
instance,f2f,39,gpw_tree,tree_gpw,200,4,2,0.479,entropy
instance,f2f,39,gpw_tree,swc_gpw,200,8,31,0.999,gini
instance,f2f,39,gpw_tree,mdd_tree,200,7,4,0.526,gini
instance,f2f,39,gpw_gpw,tree_gpw,200,5,3,0.999,entropy
instance,f2f,39,gpw_gpw,swc_gpw,200,8,20,0.195,gini
instance,f2f,39,gpw_gpw,mdd_tree,200,6,6,0.1,gini
instance,f2f,39,tree_gpw,swc_gpw,200,6,13,0.526,gini
instance,f2f,39,tree_gpw,mdd_tree,200,4,15,0.81,gini
instance,f2f,39,swc_gpw,mdd_tree,200,4,24,0.1,entropy
class,f2fsr,39,gpw_tree,gpw_gpw,200,4,33,0.289,gini
class,f2fsr,39,gpw_tree,tree_gpw,200,7,4,0.1,gini
class,f2fsr,39,gpw_tree,swc_gpw,200,5,4,0.242,gini
class,f2fsr,39,gpw_tree,ggt_mdd,200,7,4,0.1,gini
class,f2fsr,39,gpw_gpw,tree_gpw,200,7,4,0.1,gini
class,f2fsr,39,gpw_gpw,swc_gpw,200,8,20,0.195,gini
class,f2fsr,39,gpw_gpw,ggt_mdd,200,7,4,0.1,gini
class,f2fsr,39,tree_gpw,swc_gpw,200,7,11,0.715,gini
class,f2fsr,39,tree_gpw,ggt_mdd,200,6,6,0.1,gini
class,f2fsr,39,swc_gpw,ggt_mdd,200,6,33,0.81,gini
instance,f2fsr,39,gpw_tree,gpw_gpw,200,6,35,0.384,gini
instance,f2fsr,39,gpw_tree,tree_gpw,200,5,4,0.242,gini
instance,f2fsr,39,gpw_tree,swc_gpw,200,6,13,0.526,gini
instance,f2fsr,39,gpw_tree,mdd_tree,200,5,4,0.242,gini
instance,f2fsr,39,gpw_gpw,tree_gpw,200,4,2,0.479,entropy
instance,f2fsr,39,gpw_gpw,swc_gpw,200,4,24,0.1,entropy
instance,f2fsr,39,gpw_gpw,mdd_tree,200,7,12,0.147,gini
instance,f2fsr,39,tree_gpw,swc_gpw,200,8,20,0.195,gini
instance,f2fsr,39,tree_gpw,mdd_tree,200,5,29,0.526,gini
instance,f2fsr,39,swc_gpw,mdd_tree,200,5,3,0.999,entropy
class,sumpb,39,gpw_tree,gpw_gpw,200,7,36,0.147,entropy
class,sumpb,39,gpw_tree,tree_gpw,200,4,20,0.242,gini
class,sumpb,39,gpw_tree,swc_gpw,200,4,2,0.479,entropy
class,sumpb,39,gpw_tree,ggt_mdd,200,4,2,0.479,entropy
class,sumpb,39,gpw_gpw,tree_gpw,200,7,36,0.147,entropy
class,sumpb,39,gpw_gpw,swc_gpw,200,4,33,0.289,gini
class,sumpb,39,gpw_gpw,ggt_mdd,200,8,20,0.195,gini
class,sumpb,39,tree_gpw,swc_gpw,200,7,4,0.1,gini
class,sumpb,39,tree_gpw,ggt_mdd,200,4,2,0.479,entropy
class,sumpb,39,swc_gpw,ggt_mdd,200,8,20,0.195,gini
instance,sumpb,39,gpw_tree,gpw_gpw,200,9,20,0.242,gini
instance,sumpb,39,gpw_tree,tree_gpw,200,6,15,0.81,entropy
instance,sumpb,39,gpw_tree,swc_gpw,200,6,15,0.81,entropy
instance,sumpb,39,gpw_tree,mdd_tree,200,6,6,0.1,gini
instance,sumpb,39,gpw_gpw,tree_gpw,200,8,35,0.242,entropy
instance,sumpb,39,gpw_gpw,swc_gpw,200,9,28,0.384,entropy
instance,sumpb,39,gpw_gpw,mdd_tree,200,8,36,0.81,entropy
instance,sumpb,39,tree_gpw,swc_gpw,200,6,6,0.1,gini
instance,sumpb,39,tree_gpw,mdd_tree,200,8,19,0.715,entropy
instance,sumpb,39,swc_gpw,mdd_tree,200,6,37,0.573,gini
class,combi,3,gpw_tree,gpw_gpw,200,7,9,0.1,gini
class,combi,3,gpw_tree,tree_gpw,200,7,3,0.289,entropy
class,combi,3,gpw_tree,swc_gpw,200,7,3,0.289,entropy
class,combi,3,gpw_tree,ggt_mdd,200,10,20,0.1,gini
class,combi,3,gpw_gpw,tree_gpw,200,12,4,0.573,entropy
class,combi,3,gpw_gpw,swc_gpw,200,13,20,0.337,gini
class,combi,3,gpw_gpw,ggt_mdd,200,8,27,0.147,entropy
class,combi,3,tree_gpw,swc_gpw,200,10,20,0.1,gini
class,combi,3,tree_gpw,ggt_mdd,200,11,5,0.147,entropy
class,combi,3,swc_gpw,ggt_mdd,200,8,28,0.147,gini
instance,combi,3,gpw_tree,gpw_gpw,200,5,26,0.195,gini
instance,combi,3,gpw_tree,tree_gpw,200,10,20,0.1,gini
instance,combi,3,gpw_tree,swc_gpw,200,8,34,0.431,gini
instance,combi,3,gpw_tree,ggt_mdd,200,7,3,0.289,entropy
instance,combi,3,gpw_gpw,tree_gpw,200,11,5,0.147,entropy
instance,combi,3,gpw_gpw,swc_gpw,200,7,4,0.857,gini
instance,combi,3,gpw_gpw,ggt_mdd,200,7,9,0.1,gini
instance,combi,3,tree_gpw,swc_gpw,200,7,4,0.857,gini
instance,combi,3,tree_gpw,ggt_mdd,200,10,26,0.62,entropy
instance,combi,3,swc_gpw,ggt_mdd,200,11,7,0.384,gini
class,f2f,3,gpw_tree,gpw_gpw,200,5,9,0.1,gini
class,f2f,3,gpw_tree,tree_gpw,200,7,20,0.1,gini
class,f2f,3,gpw_tree,swc_gpw,200,5,9,0.1,gini
class,f2f,3,gpw_tree,ggt_mdd,200,7,20,0.1,gini
class,f2f,3,gpw_gpw,tree_gpw,200,4,26,0.195,gini
class,f2f,3,gpw_gpw,swc_gpw,200,7,5,0.526,gini
class,f2f,3,gpw_gpw,ggt_mdd,200,5,33,0.147,entropy
class,f2f,3,tree_gpw,swc_gpw,200,6,8,0.668,entropy
class,f2f,3,tree_gpw,ggt_mdd,200,5,5,0.479,entropy
class,f2f,3,swc_gpw,ggt_mdd,200,8,7,0.384,gini
instance,f2f,3,gpw_tree,gpw_gpw,200,7,20,0.1,gini
instance,f2f,3,gpw_tree,tree_gpw,200,7,20,0.1,gini
instance,f2f,3,gpw_tree,swc_gpw,200,6,28,0.147,gini
instance,f2f,3,gpw_tree,ggt_mdd,200,7,20,0.1,gini
instance,f2f,3,gpw_gpw,tree_gpw,200,5,36,0.337,entropy
instance,f2f,3,gpw_gpw,swc_gpw,200,7,24,0.195,gini
instance,f2f,3,gpw_gpw,ggt_mdd,200,8,7,0.384,gini
instance,f2f,3,tree_gpw,swc_gpw,200,9,4,0.573,entropy
instance,f2f,3,tree_gpw,ggt_mdd,200,6,23,0.242,entropy
instance,f2f,3,swc_gpw,ggt_mdd,200,7,9,0.952,entropy
class,f2fsr,3,gpw_tree,gpw_gpw,200,9,14,0.147,gini
class,f2fsr,3,gpw_tree,tree_gpw,200,7,20,0.1,gini
class,f2fsr,3,gpw_tree,swc_gpw,200,9,14,0.147,gini
class,f2fsr,3,gpw_tree,ggt_mdd,200,7,20,0.1,gini
class,f2fsr,3,gpw_gpw,tree_gpw,200,7,24,0.195,gini
class,f2fsr,3,gpw_gpw,swc_gpw,200,6,34,0.431,gini
class,f2fsr,3,gpw_gpw,ggt_mdd,200,6,27,0.147,entropy
class,f2fsr,3,tree_gpw,swc_gpw,200,6,8,0.668,entropy
class,f2fsr,3,tree_gpw,ggt_mdd,200,7,9,0.952,entropy
class,f2fsr,3,swc_gpw,ggt_mdd,200,6,8,0.668,entropy
instance,f2fsr,3,gpw_tree,gpw_gpw,200,6,10,0.762,entropy
instance,f2fsr,3,gpw_tree,tree_gpw,200,5,9,0.1,gini
instance,f2fsr,3,gpw_tree,swc_gpw,200,7,20,0.1,gini
instance,f2fsr,3,gpw_tree,ggt_mdd,200,6,27,0.147,entropy
instance,f2fsr,3,gpw_gpw,tree_gpw,200,5,5,0.479,entropy
instance,f2fsr,3,gpw_gpw,swc_gpw,200,8,5,0.147,entropy
instance,f2fsr,3,gpw_gpw,ggt_mdd,200,5,20,0.715,gini
instance,f2fsr,3,tree_gpw,swc_gpw,200,5,4,0.999,entropy
instance,f2fsr,3,tree_gpw,ggt_mdd,200,6,10,0.195,gini
instance,f2fsr,3,swc_gpw,ggt_mdd,200,6,28,0.147,gini
class,sumpb,3,gpw_tree,gpw_gpw,200,9,14,0.147,gini
class,sumpb,3,gpw_tree,tree_gpw,200,8,5,0.147,entropy
class,sumpb,3,gpw_tree,swc_gpw,200,7,5,0.526,gini
class,sumpb,3,gpw_tree,ggt_mdd,200,6,27,0.147,entropy
class,sumpb,3,gpw_gpw,tree_gpw,200,4,38,0.668,gini
class,sumpb,3,gpw_gpw,swc_gpw,200,6,34,0.431,gini
class,sumpb,3,gpw_gpw,ggt_mdd,200,7,20,0.1,gini
class,sumpb,3,tree_gpw,swc_gpw,200,6,20,0.952,gini
class,sumpb,3,tree_gpw,ggt_mdd,200,5,33,0.147,entropy
class,sumpb,3,swc_gpw,ggt_mdd,200,8,7,0.384,gini
instance,sumpb,3,gpw_tree,gpw_gpw,200,5,9,0.1,gini
instance,sumpb,3,gpw_tree,tree_gpw,200,6,10,0.195,gini
instance,sumpb,3,gpw_tree,swc_gpw,200,5,4,0.999,entropy
instance,sumpb,3,gpw_tree,ggt_mdd,200,5,36,0.337,entropy
instance,sumpb,3,gpw_gpw,tree_gpw,200,5,33,0.147,entropy
instance,sumpb,3,gpw_gpw,swc_gpw,200,5,33,0.147,entropy
instance,sumpb,3,gpw_gpw,ggt_mdd,200,7,9,0.952,entropy
instance,sumpb,3,tree_gpw,swc_gpw,200,5,20,0.715,gini
instance,sumpb,3,tree_gpw,ggt_mdd,200,6,32,0.337,entropy
instance,sumpb,3,swc_gpw,ggt_mdd,200,6,23,0.573,gini
class,combi,40,gpw_tree,gpw_gpw,200,7,3,0.1,entropy
class,combi,40,gpw_tree,tree_gpw,200,5,28,0.1,gini
class,combi,40,gpw_tree,swc_gpw,200,12,29,0.195,gini
class,combi,40,gpw_tree,ggt_mdd,200,6,3,0.147,entropy
class,combi,40,gpw_gpw,tree_gpw,200,5,18,0.904,gini
class,combi,40,gpw_gpw,swc_gpw,200,6,24,0.857,entropy
class,combi,40,gpw_gpw,ggt_mdd,200,7,3,0.1,entropy
class,combi,40,tree_gpw,swc_gpw,200,12,27,0.289,entropy
class,combi,40,tree_gpw,ggt_mdd,200,9,5,0.762,entropy
class,combi,40,swc_gpw,ggt_mdd,200,5,28,0.1,gini
instance,combi,40,gpw_tree,tree_gpw,200,6,3,0.147,entropy
instance,combi,40,gpw_tree,gpw_gpw,200,12,29,0.195,gini
instance,combi,40,gpw_tree,swc_gpw,200,7,8,0.384,entropy
instance,combi,40,gpw_tree,ggt_mdd,200,7,3,0.1,entropy
instance,combi,40,tree_gpw,gpw_gpw,200,12,29,0.195,gini
instance,combi,40,tree_gpw,swc_gpw,200,12,27,0.289,entropy
instance,combi,40,tree_gpw,ggt_mdd,200,9,19,0.62,gini
instance,combi,40,gpw_gpw,swc_gpw,200,10,10,0.147,entropy
instance,combi,40,gpw_gpw,ggt_mdd,200,7,26,0.62,entropy
instance,combi,40,swc_gpw,ggt_mdd,200,8,17,0.1,entropy
class,f2f,40,gpw_tree,gpw_gpw,200,4,28,0.1,gini
class,f2f,40,gpw_tree,tree_gpw,200,6,3,0.1,entropy
class,f2f,40,gpw_tree,swc_gpw,200,8,38,0.384,gini
class,f2f,40,gpw_tree,ggt_mdd,200,6,17,0.1,entropy
class,f2f,40,gpw_gpw,tree_gpw,200,6,17,0.1,entropy
class,f2f,40,gpw_gpw,swc_gpw,200,4,35,0.195,entropy
class,f2f,40,gpw_gpw,ggt_mdd,200,9,27,0.289,entropy
class,f2f,40,tree_gpw,swc_gpw,200,5,27,0.715,gini
class,f2f,40,tree_gpw,ggt_mdd,200,4,35,0.195,entropy
class,f2f,40,swc_gpw,ggt_mdd,200,7,6,0.62,gini
instance,f2f,40,gpw_tree,tree_gpw,200,6,3,0.1,entropy
instance,f2f,40,gpw_tree,gpw_gpw,200,9,26,0.573,entropy
instance,f2f,40,gpw_tree,swc_gpw,200,9,26,0.573,entropy
instance,f2f,40,gpw_tree,ggt_mdd,200,6,3,0.1,entropy
instance,f2f,40,tree_gpw,gpw_gpw,200,9,11,0.289,gini
instance,f2f,40,tree_gpw,swc_gpw,200,5,26,0.62,entropy
instance,f2f,40,tree_gpw,ggt_mdd,200,8,4,0.999,entropy
instance,f2f,40,gpw_gpw,swc_gpw,200,6,17,0.1,entropy
instance,f2f,40,gpw_gpw,ggt_mdd,200,6,26,0.431,entropy
instance,f2f,40,swc_gpw,ggt_mdd,200,7,19,0.62,gini
class,f2fsr,40,gpw_tree,gpw_gpw,200,5,13,0.384,gini
class,f2fsr,40,gpw_tree,tree_gpw,200,5,3,0.147,entropy
class,f2fsr,40,gpw_tree,swc_gpw,200,9,29,0.195,gini
class,f2fsr,40,gpw_tree,ggt_mdd,200,4,28,0.1,gini
class,f2fsr,40,gpw_gpw,tree_gpw,200,6,3,0.1,entropy
class,f2fsr,40,gpw_gpw,swc_gpw,200,6,3,0.1,entropy
class,f2fsr,40,gpw_gpw,ggt_mdd,200,9,17,0.289,gini
class,f2fsr,40,tree_gpw,swc_gpw,200,7,19,0.62,gini
class,f2fsr,40,tree_gpw,ggt_mdd,200,6,33,0.81,gini
class,f2fsr,40,swc_gpw,ggt_mdd,200,8,28,0.857,gini
instance,f2fsr,40,gpw_tree,tree_gpw,200,5,10,0.337,gini
instance,f2fsr,40,gpw_tree,gpw_gpw,200,5,13,0.384,gini
instance,f2fsr,40,gpw_tree,swc_gpw,200,5,10,0.337,gini
instance,f2fsr,40,gpw_tree,ggt_mdd,200,6,17,0.1,entropy
instance,f2fsr,40,tree_gpw,gpw_gpw,200,8,4,0.999,entropy
instance,f2fsr,40,tree_gpw,swc_gpw,200,4,35,0.195,entropy
instance,f2fsr,40,tree_gpw,ggt_mdd,200,8,38,0.384,gini
instance,f2fsr,40,gpw_gpw,swc_gpw,200,9,38,0.904,entropy
instance,f2fsr,40,gpw_gpw,ggt_mdd,200,6,22,0.384,gini
instance,f2fsr,40,swc_gpw,ggt_mdd,200,5,3,0.147,entropy
class,sumpb,40,gpw_tree,gpw_gpw,200,6,3,0.1,entropy
class,sumpb,40,gpw_tree,tree_gpw,200,5,3,0.147,entropy
class,sumpb,40,gpw_tree,swc_gpw,200,8,29,0.195,gini
class,sumpb,40,gpw_tree,ggt_mdd,200,5,3,0.147,entropy
class,sumpb,40,gpw_gpw,tree_gpw,200,7,32,0.762,gini
class,sumpb,40,gpw_gpw,swc_gpw,200,4,36,0.999,gini
class,sumpb,40,gpw_gpw,ggt_mdd,200,6,3,0.1,entropy
class,sumpb,40,tree_gpw,swc_gpw,200,7,6,0.715,entropy
class,sumpb,40,tree_gpw,ggt_mdd,200,8,4,0.999,entropy
class,sumpb,40,swc_gpw,ggt_mdd,200,8,38,0.384,gini
instance,sumpb,40,gpw_tree,tree_gpw,200,6,26,0.668,gini
instance,sumpb,40,gpw_tree,gpw_gpw,200,7,32,0.762,gini
instance,sumpb,40,gpw_tree,swc_gpw,200,6,33,0.81,gini
instance,sumpb,40,gpw_tree,ggt_mdd,200,8,18,0.952,entropy
instance,sumpb,40,tree_gpw,gpw_gpw,200,6,17,0.1,entropy
instance,sumpb,40,tree_gpw,swc_gpw,200,6,17,0.1,entropy
instance,sumpb,40,tree_gpw,ggt_mdd,200,6,27,0.81,entropy
instance,sumpb,40,gpw_gpw,swc_gpw,200,6,19,0.431,entropy
instance,sumpb,40,gpw_gpw,ggt_mdd,200,5,28,0.668,gini
instance,sumpb,40,swc_gpw,ggt_mdd,200,8,26,0.573,entropy
class,combi,41,gpw_tree,gpw_gpw,200,6,34,0.1,gini
class,combi,41,gpw_tree,tree_gpw,200,7,6,0.1,gini
class,combi,41,gpw_tree,swc_gpw,200,6,34,0.1,gini
class,combi,41,gpw_tree,ggt_mdd,200,10,2,0.762,entropy
class,combi,41,gpw_gpw,tree_gpw,200,6,24,0.384,gini
class,combi,41,gpw_gpw,swc_gpw,200,12,29,0.952,gini
class,combi,41,gpw_gpw,ggt_mdd,200,6,36,0.242,entropy
class,combi,41,tree_gpw,swc_gpw,200,7,6,0.1,gini
class,combi,41,tree_gpw,ggt_mdd,200,13,2,0.526,gini
class,combi,41,swc_gpw,ggt_mdd,200,12,29,0.952,gini
instance,combi,41,gpw_tree,tree_gpw,200,7,7,0.384,entropy
instance,combi,41,gpw_tree,gpw_gpw,200,7,6,0.1,gini
instance,combi,41,gpw_tree,swc_gpw,200,10,2,0.762,entropy
instance,combi,41,gpw_tree,mdd_tree,200,6,34,0.1,gini
instance,combi,41,tree_gpw,gpw_gpw,200,13,2,0.526,gini
instance,combi,41,tree_gpw,swc_gpw,200,6,34,0.1,gini
instance,combi,41,tree_gpw,mdd_tree,200,11,24,0.81,gini
instance,combi,41,gpw_gpw,swc_gpw,200,6,34,0.1,gini
instance,combi,41,gpw_gpw,mdd_tree,200,7,6,0.1,gini
instance,combi,41,swc_gpw,mdd_tree,200,6,34,0.1,gini
class,f2f,41,gpw_tree,gpw_gpw,200,6,11,0.999,gini
class,f2f,41,gpw_tree,tree_gpw,200,7,2,0.762,entropy
class,f2f,41,gpw_tree,swc_gpw,200,9,7,0.289,gini
class,f2f,41,gpw_tree,ggt_mdd,200,9,2,0.526,gini
class,f2f,41,gpw_gpw,tree_gpw,200,7,25,0.526,entropy
class,f2f,41,gpw_gpw,swc_gpw,200,5,12,0.431,gini
class,f2f,41,gpw_gpw,ggt_mdd,200,4,33,0.242,entropy
class,f2f,41,tree_gpw,swc_gpw,200,6,7,0.384,entropy
class,f2f,41,tree_gpw,ggt_mdd,200,5,14,0.715,gini
class,f2f,41,swc_gpw,ggt_mdd,200,5,27,0.62,gini
instance,f2f,41,gpw_tree,tree_gpw,200,6,20,0.289,entropy
instance,f2f,41,gpw_tree,gpw_gpw,200,9,2,0.526,gini
instance,f2f,41,gpw_tree,swc_gpw,200,6,6,0.1,gini
instance,f2f,41,gpw_tree,mdd_tree,200,9,7,0.289,gini
instance,f2f,41,tree_gpw,gpw_gpw,200,9,2,0.526,gini
instance,f2f,41,tree_gpw,swc_gpw,200,5,3,0.526,entropy
instance,f2f,41,tree_gpw,mdd_tree,200,7,28,0.62,gini
instance,f2f,41,gpw_gpw,swc_gpw,200,9,7,0.289,gini
instance,f2f,41,gpw_gpw,mdd_tree,200,9,2,0.526,gini
instance,f2f,41,swc_gpw,mdd_tree,200,5,34,0.1,gini
class,f2fsr,41,gpw_tree,gpw_gpw,200,6,11,0.999,gini
class,f2fsr,41,gpw_tree,tree_gpw,200,5,3,0.526,entropy
class,f2fsr,41,gpw_tree,swc_gpw,200,6,10,0.337,gini
class,f2fsr,41,gpw_tree,ggt_mdd,200,9,2,0.526,gini
class,f2fsr,41,gpw_gpw,tree_gpw,200,8,14,0.952,gini
class,f2fsr,41,gpw_gpw,swc_gpw,200,6,8,0.431,gini
class,f2fsr,41,gpw_gpw,ggt_mdd,200,9,23,0.289,entropy
class,f2fsr,41,tree_gpw,swc_gpw,200,9,20,0.242,entropy
class,f2fsr,41,tree_gpw,ggt_mdd,200,5,27,0.62,gini
class,f2fsr,41,swc_gpw,ggt_mdd,200,9,33,0.857,gini
instance,f2fsr,41,gpw_tree,tree_gpw,200,9,7,0.289,gini
instance,f2fsr,41,gpw_tree,gpw_gpw,200,9,2,0.526,gini
instance,f2fsr,41,gpw_tree,swc_gpw,200,5,34,0.1,gini
instance,f2fsr,41,gpw_tree,mdd_tree,200,9,2,0.526,gini
instance,f2fsr,41,tree_gpw,gpw_gpw,200,8,14,0.952,gini
instance,f2fsr,41,tree_gpw,swc_gpw,200,7,5,0.195,entropy
instance,f2fsr,41,tree_gpw,mdd_tree,200,6,38,0.573,gini
instance,f2fsr,41,gpw_gpw,swc_gpw,200,6,38,0.573,gini
instance,f2fsr,41,gpw_gpw,mdd_tree,200,5,34,0.1,gini
instance,f2fsr,41,swc_gpw,mdd_tree,200,6,6,0.1,gini
class,sumpb,41,gpw_tree,gpw_gpw,200,6,6,0.1,gini
class,sumpb,41,gpw_tree,tree_gpw,200,7,2,0.762,entropy
class,sumpb,41,gpw_tree,swc_gpw,200,9,7,0.289,gini
